Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,CBINFO,3,1,C003782,6,Gunnar Brinkmann,algoritme|datastructuur|efficiëntie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk
BACH,CBINFO,3,1,E019010,6,Koen De Bosschere,procesbeheer|geheugenbeheer|systeembeheer|beveiliging,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,mondeling examen,werkstuk|verslag
BACH,CBINFO,3,2,C003783,6,Christophe Scholliers,programmeertalen|logisch programmeren|unificatie|backtracking|metavertolkers|prolog,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,CBINFO,3,2,C003784,6,Jan Goedgebeur|Martin Valcke,projectwerk|vakoverschrijdend|groepswerk|software-ontwikkelingspraktijk,niet-periodegebonden,,,participatie|werkstuk|peer-evaluatie|verslag
BACH,CBINFO,3,2,C003785,6,Leo Storme,eindige automaten|formele talen|stapelautomaten|turingmachines|berekenbaarheid|complexiteit,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBINFO,3,2,C003789,6,Peter Dawyndt,rekenmethoden|moleculaire biologie|genoomstructuur|genpredictie|sequenties aligneren|fylogenie|vergelijkend genoomonderzoek|analyse van genexpressie,niet-periodegebonden,,,portfolio|werkstuk|verslag
BACH,CBWISK,1,1,C003550,6,Leo Storme,logica|verzamelingenleer|elementaire combinatoriek|priemgetallen|modulair rekenen|algebraïsche structuren|recurrente betrekkingen|voortbrengende functies.,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBWISK,1,1,C003552,4,Tom De Medts|Kris Coolsaet,computervaardigheid|computeralgebra|communicatieve vaardigheden|wiskundige verslaggeving,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk|verslag
BACH,CBWISK,1,1,C003554,6,Andreas Weiermann|Leo Storme,vectorruimten|matrices|determinanten|lineaire afbeeldingen|affiene ruimten,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBWISK,1,1,C003574,6,Jasson Vindas Diaz,functies van een reële veranderlijke|differentiaalrekening|integraalrekening,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,1,1,C003770,6,Kris Coolsaet,java|programmeren|objectgericht,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,1,2,C003133,6,Dimitri Van Neck,newtoniaanse mechanica|lagrange-hamilton formalisme,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBWISK,1,2,C003551,6,Bart De Bruyn,grafentheorie|adjacentiematrix|kleurgetallen|koppelingen|bomen|permutatiegroep|automorfismegroep|alternerende groep|codeertheorie|lineaire code|foutverbetering|foutdetectie|eindige velden.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,1,2,C003555,6,Hendrik Van Maldeghem|Anneleen De Schepper,affiene meetkunde|bilineaire vormen|kwadratische vormen|sesquilineaire vormen|reële kegelsneden.,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
BACH,CBWISK,1,2,C003575,8,Hans Vernaeve|Lenny Neyt|Jasson Vindas Diaz,functies van verschillende reële veranderlijken|differentiaalrekening|integraalrekening|differentiaalvergelijkingen|fourierreeksen.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,1,2,C003607,6,Freddy Callens,basisbegrippen van de mechanica|geometrische optica|relativistische kinematica en dynamica|basisbegrippen van trillingen en golven|elektrische en magnetische wisselwerkingen|elektromagnetisme|maxwell-vergelijkingen,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBWISK,2,1,C002794,6,Veerle Fack,algoritmen|datastructuren|complexiteitsanalyse|ontwerp van algoritmen|abstracte datatypes,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
BACH,CBWISK,2,1,C003557,6,Tom De Medts,ringen|idealen|modulen|unieke factorisatie|abstracte groepen|permutatiegroepen|stellingen van sylow,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,verslag
BACH,CBWISK,2,1,C003558,6,Christophe Ley,kansrekening|wiskundige statistiek,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,2,1,C003568,6,Hans Vernaeve,analyse van functies van één complexe veranderlijke|holomorfe en meromorfe functies,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBWISK,2,2,C003556,6,Tom Mestdag,klassieke differentiaalmeetkunde|krommen en oppervlakken|differentieerbare variëteiten|riemannmeetkunde.,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,CBWISK,2,2,C003559,6,Cédric Heuchenne|Stijn Vansteelandt,data-analyse|kansrekening|wiskundige statistiek,periodegebonden|niet-periodegebonden,openboekexamen,openboekexamen,werkstuk|verslag
BACH,CBWISK,2,2,C003569,6,Hans Vernaeve,topologie|metrische ruimten|toepassingen in de analyse|lebesgue-integratie.,periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,
BACH,CBWISK,2,2,C003608,6,Joris Van der Jeugt,numerieke oplossingen|constructieve methoden|algoritmen|stabiliteit|convergentie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,werkstuk
BACH,CBWISK,3,1,C000313,6,Bart De Bruyn|Koen Thas,vectorruimten|affiene ruimten|projectieve ruimten|collineaties|polariteiten|kegelsneden| hermitische krommen|kwadrieken|hermitische oppervlakken|axiomatische projectieve ruimten|axiomatische projectieve vlakken|uitwendige algebra|klein correspondentie|plücker coördinaten.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBWISK,3,1,C003560,6,Stijn Vansteelandt,multivariate lineaire modellen|statistische data-analyse,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,werkstuk|vaardigheidstest|verslag
