Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,EMFOTO,1,1,E900470,4,Martin Virte|Peter Bienstman,toegepaste wiskunde|fotonica,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
MABA,EMFOTO,1,1,E900480,4,Nathalie Vermeulen|Geert Morthier|Guy Verschaffelt,resonatoren|lasertheorie|laserbundels|lasertypes,periodegebonden,mondeling examen,mondeling examen,
MABA,EMFOTO,1,1,E900490,3,Nikolay Dentchev,types ondernemers|types ondernemerschap|theoretische perspectieven op ondernemerschap|ondernemerschap wereldwijd|strategisch ondernemerschap (basis)|juridische aspecten van ondernemerschap (basis)|financiering voor startende ondernemingen (basis).,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
MABA,EMFOTO,1,2,E012420,6,Geert Morthier|Jurgen Van Erps,optische vezel|communicatieverbindingen,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,openboekexamen,vaardigheidstest
MABA,EMFOTO,1,2,E030721,6,Nicolas Le Thomas|Peter Bienstman|Wendy Meulebroeck|Heidi Ottevaere,fotonica|practica|laboratorium oefeningen|lasers|interferometrie,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,vaardigheidstest
MABA,EMFOTO,1,2,E030940,6,Herbert De Smet|Andrés Vasquez Quintero,sensoren|actuatoren|calibratie|signaalconditionering|linearisatie|microcontroller|interfacing|digitale & analoge gegevensoverdracht|lcos microdisplay|pon receiver|leds,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,vaardigheidstest|verslag
MABA,EMFOTO,1,2,E031521,4,Geert Van Steenberge|Jeroen Missinne|Roger Vounckx,technologie|kristalgroei|oxidatie|lithografie|etsen|diffusie|ionen implantatie|film depositie|fotodetector|led,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMFOTO,1,2,F000892,3,Katrien Verleye,innovatie management|technologische innovatie|groene innovatie|sociale innovatie|design thinking|ecosysteem perspectief|circulaire economie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,mondeling examen,participatie|werkstuk|verslag
MABA,EMFOTO,2,1,E030881,4,Wendy Meulebroeck,fotonica|computerpractica|modellering|optisch ontwerp|refractieve optische systemen|ray- tracing.,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,simulatie|vaardigheidstest
MABA,EMFOTO,2,1,E030961,4,Michael Vervaeke,optisch ontwerp|refractieve optica|diffractieve optica|fourier optica|aberraties,periodegebonden,mondeling examen,mondeling examen,
MABA,EMFOTO,2,1,E900510,4,Hugo Thienpont|Sandra Van Vlierberghe,onderzoek|fotonica,niet-periodegebonden,,,mondeling examen|verslag
MABA,EMFOTO,2,2,E024350,6,Christophe Detavernier|Freddy Callens,kwantumfysica|halfgeleiders|vastestoffysica|statistische fysica|licht-materie interactie,periodegebonden,mondeling examen,mondeling examen,
MABA,EMFOTO,2,J,E091106,30,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMFSEN,1,1,E039161,6,Georgios Maragkos,"eerste hoofdwet|toestandsvergelijking, verbranding|conductie|convectie|straling|massatransfer",periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen,
MABA,EMFSEN,1,1,E051430,6,Tarek Beji,chemie van brand|verbranding|brand in een gesloten ruimte,periodegebonden,schriftelijk examen|openboekexamen|mondeling examen|verslag,schriftelijk examen|openboekexamen|mondeling examen|verslag,
MABA,EMFSEN,1,1,E051540,6,Filip Verplaetsen,industriële brandveiligheid|explosies,periodegebonden,openboekexamen,openboekexamen,
MABA,EMFSEN,1,1,E051570,3,Bart Merci|Andrea Lucherini,•  materiaalgedrag •  verhoogde temperatuur,periodegebonden,mondeling examen,mondeling examen,
MABA,EMFSEN,1,1,E051581,3,Bart Merci,•  onderzoek rond brand •  literatuurstudie •  project •  professioneel rapporteren •  data-analyse,niet-periodegebonden,,,werkstuk|gedragsevaluatie op de werkvloer
MABA,EMFSEN,1,2,E051421,6,Tom De Mulder|Tarek Beji,fluïda|hydraulica|leidingen|stromingen bij brand en brandbestrijding,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,verslag
MABA,EMFSEN,1,2,E051461,6,Edwin Galea,menselijk gedrag bij brand|zelfredzaamheid|interventie,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,mondeling examen|verslag
MABA,EMFSEN,1,2,E051550,6,Robby Caspeele|Ruben Van Coile,risk|danger|safety|risk management|safety management systems|fault-tree|event tree|risk analysis,periodegebonden,schriftelijk examen|mondeling examen|verslag,schriftelijk examen|mondeling examen|verslag,
MABA,EMFSEN,1,2,E051590,3,David Maeso Asua,•  strategie voor compartimentering •  inspectie van gebouwen •  gebouwplannen,niet-periodegebonden,,,participatie|werkstuk|verslag
MABA,EMFSEN,1,2,E051600,6,Ruben Van Coile,•  berekeningen van constructies bij brand •  brand-geïnduceerde vervormingen •  verhinderde thermische uitzetting •  brandweerstand,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk
MABA,EMFSEN,2,1,E051443,3,Jan De Saedeleer,belgische en europese wet- en regelgeving,periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,
MABA,EMFSEN,2,1,E051482,6,Christian Gryspeert,branddetectie|brandbestrijding,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen,mondeling examen|verslag
MABA,EMFSEN,2,1,E051494,6,Bart Merci,rookproductie|rook- en warmtebeheersing|cfd (computational fluid dynamics),periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|mondeling examen|verslag
MABA,EMFSEN,2,1,E051610,3,Emmanuel Annerel,•  compartimentering •  brandweerstand •  reactie bij brand,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMFSEN,2,1,E051700,3,Tarek Beji,computational fluid dynamics (cfd)|branddynamica|fire dynamics simulator (fds),niet-periodegebonden,,,mondeling examen|verslag
MABA,EMFSEN,2,1,E061522,6,Patrick van Hees,risicobeheer|risicobeoordeling|ontwerp|performantie eisen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen|participatie|werkstuk|verslag,schriftelijk examen met open vragen|mondeling examen|participatie|werkstuk|verslag,participatie|werkstuk|verslag
MABA,EMFSEN,2,2,E051630,3,David Maeso Asua|Ruben Van Coile,strategie brandveiligheid,niet-periodegebonden,,,mondeling examen|participatie|werkstuk|peer-evaluatie
MABA,EMFSEN,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMFUSI,2,J,E091105,30,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMIEOR,1,1,E004255,6,El-Houssaine Aghezzaf|Stijn De Vuyst,deterministische en stochastische modellering|optimalisatie|besluitvormingsanalyse,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
MABA,EMIEOR,1,1,E060240,6,Stijn De Vuyst|El-Houssaine Aghezzaf,karakteriseren en analyseren van data. productieprocessen|modellering|verbetering|procesmonitoring|kwaliteitscontrole|experimenteel ontwerp|lineaire regressie|controlekaarten|capabiliteitsstudie,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
MABA,EMIEOR,1,1,E076221,6,Birger Raa,productiebeheer|productieplanning en -controle,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMIEOR,1,1,E076380,6,Dieter Claeys,arbeidsanalyse|tijdstudie|methodestudie|ergonomie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|peer-evaluatie|verslag
MABA,EMIEOR,1,1,E076950,4,Sofie Verbrugge|Marlies Van der Wee|Frederic Vannieuwenborg,besluitvormingsproces|management en cost accounting|tijdswaarde van geld|investeringsanalyse|onzekerheid|investeringen in private en publieke sector,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen met meerkeuzevragen|participatie
MABA,EMIEOR,1,2,E004701,6,Sidharta Gautama|Birger Raa,ontwerpmethodes voor operationele systemen|productiesystemen|dienstensystemen|lean manufacturing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen|mondeling examen|simulatie|verslag,mondeling examen|werkstuk|simulatie|verslag
MABA,EMIEOR,1,2,E005740,6,Stijn De Vuyst|Dieter Fiems,discrete-event simulatie|modelleren|flexsim|monte-carlo estimatie|variantiereductie|ergodiciteit|regeneratie|simulatie-gebaseerde optimalisatie|output-analyse|markovkettingen|perfect simulation,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,EMIEOR,1,2,E007120,6,Mia Loccufier,modelleren en simuleren|lineaire systeemdynamica|terugkoppeling|dynamische compensatoren|regelaars,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
MABA,EMIEOR,1,2,E076340,6,Jan Aelterman|Sofie Verbrugge,ict-architectuur|internet|communicatienetwerken|datacommunicatie|relationale databases|businessmodellen in ict-domein,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,peer-evaluatie|verslag
MABA,EMIEOR,1,A,E018310,6,Tom Dhaene|Chris Develder,algoritmen|datastructuren,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,EMIEOR,2,1,E004152,4,Sidharta Gautama,geavanceerde zoekmethoden|optimalisatie|heuristieken|genetische algoritmen|tabu|simulated annealing|constraint programming|lokale zoekmethoden|neurale netwerken.,niet-periodegebonden,,,werkstuk|verslag
MABA,EMIEOR,2,1,E004241,6,El-Houssaine Aghezzaf,geavanceerde methodes in operationeel onderzoek|decompositietechnieken|stochastische optimalisatietechnieken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|verslag
MABA,EMIEOR,2,1,E076251,6,Birger Raa,supply chain management|distributielogistiek|voorraadbeheer|voorspellingstechnieken|kwantitatieve beslissingsondersteunende modellen|supply chain coördinatie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
MABA,EMIEOR,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMMAEN,1,1,E042740,6,Leo Kestens|Hadi Pirgazi,mechanische materiaalkunde|elasticiteit|plasticiteit|micormechanische mechanismen|vormgeving|breukmechanica,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMMAEN,1,1,E065340,6,Roumen Petrov,lom|sem|tem|x-ray diffraction|ebsd|afm.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen|mondeling examen,vaardigheidstest
MABA,EMMAEN,1,1,E066190,6,Inge Bellemans,thermodynamica|potentiaal functies|metallische oplossingen|fasediagrammen|niet-idealiteit|slaksystemen|thermodynamische databases|elektrochemie.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|vaardigheidstest|verslag
MABA,EMMAEN,1,1,E068900,6,Karen De Clerck|Dagmar D'hooge,"polymeerkristalliniteit|smeltgedrag|oriëntatie|(thermo)dynamica van polymeren in oplossing/smelt|reologie|viscoelasticiteit,  fasescheiding|relaties structuur en eigenschappen van polymeer|ketendimensies|flory-huggins parameter|polymeerfysica|poiseuille-stroming|mechanische eigenschappen|moleculaire interactie|simulatie van polymeerstroming in basisgeometrieën.",periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,EMMAEN,1,2,E064960,6,Dagmar D'hooge|Ludwig Cardon,polymeerstroming|extrusie|polymeerdegradatie|filmblazen|spinnen|thermovormen|spuitgieten|3d-printen|chemische en mechanische recyclage|tribology|permeabiliteit,periodegebonden,mondeling examen,mondeling examen,
MABA,EMMAEN,2,1,E900069,6,Wim Van Paepegem,composieten|vezelversterkte kunststof|technologie|fabricage|sandwiches|mechanisch gedrag|niet-destructieve karakterisering,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMMAEN,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMMATR,1,1,E042740,6,Leo Kestens|Hadi Pirgazi,mechanische materiaalkunde|elasticiteit|plasticiteit|micormechanische mechanismen|vormgeving|breukmechanica,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMMATR,1,1,E065340,6,Roumen Petrov,lom|sem|tem|x-ray diffraction|ebsd|afm.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen|mondeling examen,vaardigheidstest
MABA,EMMATR,1,1,E066190,6,Inge Bellemans,thermodynamica|potentiaal functies|metallische oplossingen|fasediagrammen|niet-idealiteit|slaksystemen|thermodynamische databases|elektrochemie.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|vaardigheidstest|verslag
MABA,EMMATR,1,1,E068900,6,Karen De Clerck|Dagmar D'hooge,"polymeerkristalliniteit|smeltgedrag|oriëntatie|(thermo)dynamica van polymeren in oplossing/smelt|reologie|viscoelasticiteit,  fasescheiding|relaties structuur en eigenschappen van polymeer|ketendimensies|flory-huggins parameter|polymeerfysica|poiseuille-stroming|mechanische eigenschappen|moleculaire interactie|simulatie van polymeerstroming in basisgeometrieën.",periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,EMMATR,1,2,E064960,6,Dagmar D'hooge|Ludwig Cardon,polymeerstroming|extrusie|polymeerdegradatie|filmblazen|spinnen|thermovormen|spuitgieten|3d-printen|chemische en mechanische recyclage|tribology|permeabiliteit,periodegebonden,mondeling examen,mondeling examen,
MABA,EMMATR,2,1,E900069,6,Wim Van Paepegem,composieten|vezelversterkte kunststof|technologie|fabricage|sandwiches|mechanisch gedrag|niet-destructieve karakterisering,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMMATR,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMPHYS,1,1,E002683,6,Denis Constales|Karel Van Bockstal,lebesgue-integraal|hilbertruimte|conforme transformaties|harmonische functies|distributies|differentiaalvergelijkingen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EMPHYS,1,1,E022700,6,Dick Botteldooren|Hendrik Rogier,computationele technieken|eindige elementen|eindige differenties|integraalvergelijking,periodegebonden|niet-periodegebonden,openboekexamen|verslag,openboekexamen|verslag,vaardigheidstest
MABA,EMPHYS,1,1,E025010,6,Veronique Van Speybroeck|Henk Vrielinck,atomaire en moleculaire spectra|kwantum modellering van atomen en moleculen,periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,
MABA,EMPHYS,1,1,E026221,6,Geert Verdoolaege|Yuliia Onyshchenko,beweging van geladen deeltjes|magnetohydrodynamica (mhd)|golven en solitons|transportprocessen|plasma-instabiliteiten|kinetische theorie|gasontladingen|industriële plasma's|ruimteplasma's|astrofysische plasma's|gecontroleerde thermonucleaire fusie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,verslag
MABA,EMPHYS,1,2,E024641,6,Benoit Bakeroot|Pieter Bauwens,"halfgeleidercomponenten|diode|heterostructuren|metaal-oxide-halfgeleider (mos) structuren|mos veldeffecttransistor (mosfet), bipolaire transistor|geheugencomponenten, zonnecellen",periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,participatie|werkstuk|peer-evaluatie|verslag
MABA,EMPHYS,1,2,E025600,6,Dirk Ryckbosch,kernfysica|interactie van straling met materie|instrumentatie|toepassingen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EMPHYS,1,2,E025700,6,Filip Beunis,innovatie|systeemontwerp|sociaal-ecologische en economische impact,periodegebonden,mondeling examen|verslag,mondeling examen|verslag,
MABA,EMPHYS,1,2,E029040,6,Iwan Moreels,chemische thermodynamica|chemische kinetiek|chemische potentiaal|chemisch evenwicht|evenwicht aan oppervlakken|elektrochemisch evenwicht|elektrontransfer.,periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,
MABA,EMPHYS,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMRUST,1,1,C003145,5,Veerle Van Eetvelde,"aanbodsessie a: landschapsplanning|landschapsbeheer|bescherming van erfgoed|milieueffectrapportering|landschapsevaluatie|landschapsperceptie|landschapsarchitectuur en -ontwerp aanbodsessie b: landschapsplanning|landschapsbeheer|bescherming van erfgoed|landschapsperceptie,landschapsarchitectuur en -ontwerp",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie
MABA,EMRUST,1,1,E084212,6,Pieter Uyttenhove,stedenbouw|theorie|system|stad|periferie|territorium|metropool|verstedelijking|stedelijkheid|crisis|polis|utopie|geheugen|landschap|bodem|netwerk|situatie|model|nevel,niet-periodegebonden,,,werkstuk|verslag
MABA,EMRUST,1,1,E084571,6,Michiel Dehaene,"stadsanalyse|stedenbouw|verstedelijking, typomorfologie|kartografie|stadstheorie|ontwerpend onderzoek",periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,EMRUST,1,1,E084744,3,Luuk Boelens|Tim Devos,theorie|ruimtelijke planning en maatschappelijke beanderingen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,mondeling examen,schriftelijk examen met open vragen|simulatie
MABA,EMRUST,1,1,E084910,5,Tom De Waele,ruimtelijke ordening - stedenbouw - ruimtelijke planning,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen,
MABA,EMRUST,1,1,E085251,3,Michiel Dehaene|Luuk Boelens|Pieter Uyttenhove|Veerle Van Eetvelde,onderzoek|kritische paper|probleemstelling|methode|technieken|data|bronnen|communicatie|rapportering.,niet-periodegebonden,,,verslag
MABA,EMRUST,1,2,E084745,6,Luuk Boelens|Tim Devos,planningtheories|complexity theories|poststructuralism|co-evolutionary planning|actor- relational planning,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,mondeling examen,schriftelijk examen met open vragen|werkstuk
MABA,EMRUST,1,2,E085092,12,Peter Vanden Abeele|Michiel Dehaene,analyse|ruimtelijke analyse|stedenbouw|stadsproject|projectformulering|planningsvorm|schaalniveau.,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,werkstuk,werkstuk
MABA,EMRUST,1,2,E085723,6,Ann Pisman|Tara Op de Beeck,uitvoeringsinstrumentarium|ruimtelijk en omgevingsbeleid|grondbeleid|proces- en projectmanagement|actorenanalyse|vastgoedrekenen en programmatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|verslag
MABA,EMRUST,2,1,C003532,5,Ben Derudder,verstedelijking|wereldsteden|migratie|slums|huisvesting|socio-economische evoluties|londen|china|rio de janeiro|dubai,periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,EMRUST,2,1,E085082,12,Luuk Boelens|Tara Op de Beeck,actor-relationele ruimtelijke planning| ruimtelijke-institutionele analyse|ontwikkelen van actorgerichte uitvoeringsmaatregelen|bestuurlijke aanbevelingen toegespitst op institutionele aanpassing.,niet-periodegebonden,werkstuk,werkstuk,mondeling examen|werkstuk
MABA,EMRUST,2,1,E086611,3,Filip Boelaert,mobiliteit|ruimte|infrastructuurplanning|verkeerskundig ontwerp|mobiliteitsbeleid|mobiliteitseffecten|verkeersnetwerken|vervoersknopen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen
MABA,EMRUST,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMRUST,2,J,E091320,4,Pieter Uyttenhove,buitenland|regio|stad|in situ|lokale actoren|project|best practices,niet-periodegebonden,,,mondeling examen|participatie|verslag
MABA,EMSHEI,1,1,E028700,6,Michel De Paepe|Steven Lecompte,"warmtewisselaars,twee-fase vloeistof gas stroming|stromingsregimes|warmteoverdracht en drukval bij verdamping en condensatie|stoomtechniek|cryogene techniek|wkk",periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen,werkstuk|vaardigheidstest|verslag
MABA,EMSHEI,1,1,E068900,6,Karen De Clerck|Dagmar D'hooge,"polymeerkristalliniteit|smeltgedrag|oriëntatie|(thermo)dynamica van polymeren in oplossing/smelt|reologie|viscoelasticiteit,  fasescheiding|relaties structuur en eigenschappen van polymeer|ketendimensies|flory-huggins parameter|polymeerfysica|poiseuille-stroming|mechanische eigenschappen|moleculaire interactie|simulatie van polymeerstroming in basisgeometrieën.",periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,EMSHEI,1,1,E071131,6,Kevin Van Geem|Pieter Reyniers,duurzaamheid|chemische productie processen|(bio)-raffinaderij|petrochemie|biotechnologie|aardolie|steenkool|aardgas|biomassa|levenscyclusanalyse|cleantech|proceseconomie|co2 gebruik en opslag|co2 problematiek,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMSHEI,1,1,E071200,6,Geraldine Heynderickx,destillatie|absorptie|vloeistof-vloeistof extractie|vloeistof-vast extractie|indampen|condensatie|koken|drogen|filtratie|centrifugatie|kristallisatie|classificatie|sedimentatie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,vaardigheidstest|verslag
MABA,EMSHEI,1,1,E074200,6,Joris Thybaut,lineaire en niet-lineaire regressie|parameterschatting|ontwerp van experimenten|kinetiek|simulatiemethoden,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMSHEI,1,2,E040533,3,Geraldine Heynderickx,cfd modellen|chemische productieprocessen|chemische reactoren|analyse|ontwerp en optimalisatie van reactoren en processen met cfd,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMSHEI,1,2,E064950,6,Dagmar D'hooge,polymerisatiereactoren|polymerisatiekinetiek|opschaling,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,mondeling examen|participatie|verslag
MABA,EMSHEI,1,2,E071181,6,Maarten Sabbe|Veronique Van Speybroeck,industriële chemische processen|reactiemechanismen|duurzame chemie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,EMSHEI,1,2,E073760,6,Philip De Smedt|Ruben Van de Vijver,ontwerp van chemische processen|integratie van vakken en unit operations|eerste beginselen van processynthese,periodegebonden|niet-periodegebonden,werkstuk,mondeling examen,openboekexamen|werkstuk
MABA,EMSHEI,2,1,E007920,6,Clara-Mihaela Ionescu,digitale regelsystemen|systeemidentificatie|computer-ondersteund ontwerp (cad)|pid- autotuning|modelgebaseerde regelstrategieën|multivariabele regelsystemen,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,verslag
MABA,EMSHEI,2,1,E072110,6,René Bos|Paul Van Steenberge,"stoichiometrie|kinetiek|thermodynamica|transportlimiteringen|heterogene katalyse|tubulaire reactoren|reactoren met gepakt bed|reactoren met gefluïdiseerd bed|gasvloeistofreactoren|continu doorstroomde reactoren|ladingsgewijs bedreven reactoren|verblijftijdverdeling,",periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|verslag
MABA,EMSHEI,2,1,E073720,6,Philip De Smedt|Kevin Van Geem,,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,verslag
MABA,EMSHEI,2,2,E072302,3,Paul Van Steenberge,veiligheid|welzijn|milieumanagement,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,EMSHEI,2,J,E091103,24,,onderzoeksverslag|onderzoeksmethoden en -technieken,niet-periodegebonden,,,mondeling examen|werkstuk
MABA,EMTEXT,1,1,E063660,3,Noureddine Abidi,materials|classification|definitions|testing|compatibility|devices,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E064351,3,Chris Carr,analytical techniques overview|chemistry review|techniques|instrumentation|operation modes,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,EMTEXT,1,1,E064452,3,Karen De Clerck,verven|bedrukken|textiel|kleur,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E064660,3,Rimvydas Milašius|Daiva Mikucioniene,definitions|properties|relationships|mechanics|mechanical models,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E064821,3,Satoko Okubayashi,vezelclassificatie|vezeleigenschappen|geavanceerde vezels|technische toepassingen,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E064822,3,Dagmar D'hooge,reologie|visco-elasticiteit|kettingafmetingen|polymeerfysica|poiseuillestroom|vezeleigenschappen|simulatie van polymeerstroming in basisgeometrieën|polymeerafbraak|spinnen|spuitgieten|chemische en mechanische recycling|polymeertribologie en permeabiliteit.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E064851,6,Yordan Kyosev|Benny Malengier,computational sciences and engineering principles|finite element modelling|modelling of fibres-yarns-fabric|modelling of textile processes (braiding|weaving|knitting).,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
MABA,EMTEXT,1,1,E065691,3,Mikael Skrifvars,reinforcing textiles|matrix materials|structure|manufacturing technologies|weaving and braiding technologies|different wetting technologies|applications,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,1,E650100,3,Jan Detand|Marina Emmanouil,co-creatie|transdisciplinair samenwerken|design thinking|ondernemerschap|communicatievaardigheden,periodegebonden|niet-periodegebonden,werkstuk|verslag,werkstuk|verslag,participatie|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,EMTEXT,1,2,E063690,3,Vincent Nierstrasz,proteins|enzymes|properties|kinetics|micro organisms|cells|immobilisation|stoichiometry|mass transfer|mass balances|bioreactors,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,2,E064370,3,Rajesh Mishra,nanotechnology|size effect|nanophysics|nanoparticles|nanocomposites|nanofibres|surface nanostructures,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,2,E064453,3,Jakub Wiener,veredeling|wassen en drogen|ontwikkelingen en innovaties,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,2,E064460,9,Carmen Visconte|Sigitas Stanys,conventional and non-conventional spinning|different weaving methods|pneumatic technology,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,EMTEXT,1,2,E064681,3,Zbigniew Stempien,automation|control|feedback|control system|mathematical description|object identification|system design|modelling and simulation|textronics,periodegebonden,schriftelijk examen,schriftelijk examen,
