Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,IBBIORMT,1,2,I002424,6,Rik Van Deun|Gijs Du Laing,chemische thermodynamica|chemisch evenwicht|zuren|basen|zouten|buffers|redox|elektrochemie|weinig oplosbare verbindingen|analytische chemie|gravimetrie|volumetrie|chemische industrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORMT,1,2,I002425,5,Luc Tirry,dierkunde|invertebraten|dierlijke weefsels|reproductie en ontwikkeling|protozoa|metazoa,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,vaardigheidstest

BACH,IBBIORMT,1,2,I002426,5,Marc Van Meirvenne,planeet aarde|gesteentevormende mineralen|gesteentecyclus|geologische processen|geologische tijd|biologische evolutie|klimaat|geologie en geomorfologie van belgië (deel paleozoïcum en mesozoïcum),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|mondeling examen|werkstuk

BACH,IBBIORMT,1,2,I002427,4,Kathy Steppe,ecosystemen|energiedoorstroming|kringlopen|populaties|gemeenschappen|klimaat,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

BACH,IBBIORMT,1,A,I002416,6,Jan Baetens,verzamelingen|vectoren|continuïteit|limieten|functies|exponentiële|logaritmische|goniometrische|cyclometrische en hyperbolische functies|afleiden|integreren|(macht) reeksen|taylor-reeksen|vectorfuncties|functies van één veranderlijke|functies van meerdere veranderlijken|meervoudige integralen|pool-|cilinder- en bolcoördinaten|mathematica|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORMT,1,J,I002421,5,Jan Verwaeren,wetenschappelijk rekenen|programmeren|algoritmen|datastructuren|matlab,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen

BACH,IBBIORMT,2,1,I002428,5,Bernard De Baets,gewone en partiële differentiaalvergelijkingen|analytische methodes|numerieke methodes|matlab|stabiliteit,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORMT,2,1,I002429,5,Toon Verstraelen,natuurkunde|elektriciteit|magnetisme|elektromagnetische golven|licht|sensoren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|peer-evaluatie

BACH,IBBIORMT,2,1,I002430,4,Luc Tirry,dierkunde|vertebraten|fysiologie|deuterostomia|chordata,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest

BACH,IBBIORMT,2,1,I002431,5,Dirk Reheul,plantenfysiologie|groei en ontwikkeling|planten in hun omgeving,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag

BACH,IBBIORMT,2,1,I002432,3,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORMT,2,1,I002433,4,Els Van Damme,macromoleculen|enzymen|enzymkinetiek|centraal metabolisme|toepassingen van biochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORMT,2,1,I002434,5,Frank Nevens|Jo Dewulf,duurzame ontwikkeling|systeemdenken|transities|productie-en consumptiesystemen|duurzaamheidsevaluatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie

BACH,IBBIORMT,2,2,I002435,5,Bernard De Baets,probabiliteit|toevalsveranderlijken en -vectoren|limietstellingen|steekproeven|schatten van parameters|sampling algoritmen|onzekerheidspropagatie|matlab,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,

BACH,IBBIORMT,2,2,I002436,5,Wim Soetaert,bacteriën|schimmels|gisten|virussen|morfologie|fysiologie|nutritie|genetica|metabolisme|taxonomie|immunologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

BACH,IBBIORMT,2,2,I002437,7,Matthias D'hooghe,organische chemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,gedragsevaluatie op de werkvloer|verslag

BACH,IBBIORMT,2,2,I002438,3,Niko Verhoest,fluïda in rust|fluïdodynamica|visceuze stroming in leidingen|pompen en turbines|meet- en regelinstrumenten,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORMT,2,2,I002439,4,Marc Van Meirvenne|Kris Verheyen,landschapsvormende processen| glacialen en interglacialen|bodemkunde|hydrogeologie|geologie en geomorfologie van belgië deel cenozoïcum|antropoceen|planetaire grenzen|globale veranderingen|duurzame ontwikkeling.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen

BACH,IBBIORMT,2,2,I002440,5,Jan Verwaeren,data-wrangling|data-exploratie|datavisualisatie|datacommunicatie|r|exploratieve hoogdimensionale data-analyse.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,verslag

BACH,IBBIORMT,3,1,I002441,4,Stijn Luca,statistiek|data-analyse|lineaire modellen|hypothese toetsen|variantieanalyse|regressie- analyse|logistische regressie|likelihood|niet-parametrische testen,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

BACH,IBBIORMT,3,1,I002443,4,Jan Pieters,conductie|convectie|straling|diffusie,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORMT,3,1,I002446,4,Wim Verbeke|Xavier Gellynck,economie|micro-economie|macro-economie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

BACH,IBBIORMT,3,1,I002503,6,Filip Tack|Christophe Walgraeve,polluenten|verontreiniging|bodem|lucht|water|biogeochemie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag

BACH,IBBIORMT,3,1,I002504,3,Wout Van Echelpoel,zoetwater|gemeenschappen|ecologische processen|exploitatie|verstoring|bescherming|rivieren|meren|poelen|wetlands,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORMT,3,1,I002505,4,Nico Boon,microbiële ecologie|microbiële diversiteit|bodemmicrobiologie|microbiologie van de hogere organismen|nutriëntencycli,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,werkstuk

BACH,IBBIORMT,3,1,I002701,3,Sophie Huysveld,clean technology|sustainable technology|industrial ecology|green chemistry|process integration,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,participatie|werkstuk

BACH,IBBIORMT,3,2,E039060,4,Jeroen Beeckman,duurzame energie|hernieuwbare energie|rationeel energiegebruik,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,

BACH,IBBIORMT,3,2,I002442,4,Jo Dewulf,proceskunde|eenheidsprocessen|eenheidsoperaties,periodegebonden,openboekexamen,openboekexamen,

BACH,IBBIORMT,3,2,I002444,4,Kristof Demeestere|Gijs Du Laing,analyseproces|anorganische analysetechnieken|scheidingstechnieken|chromatografie|elektroforese|moleculaire spectroscopie|massaspectrometrie|kalibratie|analytische performantiekarakteristieken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

BACH,IBBIORMT,3,2,I002445,4,Ingmar Nopens,biosysteemdynamica|modelleren|simuleren|gevoeligheidsanalyse|parameterschatting|onzekerheidsanalyse|modelselectie|optimaal experimenteel ontwerp,periodegebonden,schriftelijk examen,schriftelijk examen,

BACH,IBBIORMT,3,2,I002507,4,Frederik Ronsse|Steven De Meester,beheer van vast afval en - materialen|materiaalstromen|recyclage|materialenhergebruik|energieterugwinning,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

BACH,IBBIORMT,3,2,I002508,6,Korneel Rabaey|Marjolein Vanoppen|Arne Verliefde,milieubiotechnologie|waterzuivering|drinkwater|afvalwater|membraantechnologie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen|werkstuk,schriftelijk examen|openboekexamen|mondeling examen|werkstuk,werkstuk

BACH,IBBIORMT,3,J,I002447,6,Niko Verhoest|Jana Asselman|Lander Baeten|Marjan De Mey|Stefaan De Neve|Monica Höfte|Peter Ragaert,multidisciplinair literatuuronderzoek en praktijkstudie met kritische interpretatie|werk in groepsverband|technieken voor literatuurontsluiting|schriftelijk en mondeling rapporteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk|peer-evaluatie,participatie

MABA,IM6BCH,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk

MABA,IM6BCH,1,2,I640001,6,Imca Sampers,immunologie|virologie|aangeboren immuunsysteem|verworven immuunsysteem|cellulair|humoraal|cellen van het immuunsysteem|dierlijke|plantaardige en bacteriële virussen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,participatie|gedragsevaluatie op de werkvloer|verslag

MABA,IM6BCH,1,2,I640004,6,Katleen Raes|Steven De Meester,bioreactoren - fermentatie - groeikinetiek - fermentor design - downstream processing,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,participatie|gedragsevaluatie op de werkvloer|verslag

MABA,IM6BCH,1,2,I640027,3,Katleen Raes,zuivelproducten|vlees- en visproducten|graanproducten,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,peer-evaluatie|verslag

MABA,IM6BCH,1,2,I640028,5,Imca Sampers|Steven De Meester,"eenheidsoperaties uitgevoerd in de voedingsindustrie bij koel-|vries-|kamer- en verhitte temperaturen, milieuduurzaamheid en levenscyclusanalyse",periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,participatie|verslag

MABA,IM6BCH,1,2,I640029,4,Katleen Raes|Tom Desmet,biokatalyse|enzymtechnologie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,

MABA,IM6BCH,1,J,I640026,21,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|werkstuk|gedragsevaluatie op de werkvloer|verslag

MABA,IM6CHE,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk

MABA,IM6CHE,1,2,I630051,6,Katleen Raes,bioreactoren - fermentatie - groeikinetiek - fermentor design,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,participatie|gedragsevaluatie op de werkvloer|verslag

MABA,IM6CHE,1,2,I630053,4,Jos Knockaert|Steve Dereyne|Jan Desmet|Frederik Ronsse,duurzame energie|hernieuwbare energie|energieproductie|energieverbruik.,periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM6CHE,1,2,I640030,3,Pascal Dejans|Yannick Verheust,galvanische corrosie|mechanismen|correctieve en preventieve maatregelen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,gedragsevaluatie op de werkvloer|verslag

MABA,IM6CHE,1,2,I640031,3,Jan Detand,composieten|vezelversterkte kunststoffen|verwerkingstechnieken|beproevingsmethoden|ontwerpmethodes en dimensionering,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,gedragsevaluatie op de werkvloer|verslag

MABA,IM6CHE,1,2,I640034,9,Steven De Meester|Joël Hogie,extractie|destillatie|absorptie piloottesten processimulaties d.m.v. software,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,openboekexamen|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag

MABA,IM6CHE,1,J,I640026,21,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|werkstuk|gedragsevaluatie op de werkvloer|verslag

MABA,IM6MIL,1,2,E640001,6,Ludo Poelaert,bedrijfseconomische analyse veiligheid kwaliteit productie en logistiek groeimanagement cv solliciteren marketing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk

MABA,IM6MIL,1,2,I630053,4,Jos Knockaert|Steve Dereyne|Jan Desmet|Frederik Ronsse,duurzame energie|hernieuwbare energie|energieproductie|energieverbruik.,periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM6MIL,1,2,I640020,6,Stijn Van Hulle|Joël Hogie,biologische afvalwaterzuivering|ontwerp- en modelparameters|simuleren en optimaliseren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,verslag

MABA,IM6MIL,1,2,I640035,7,Diederik Rousseau,milieuproblematiek|projectwerk|rol- en taakverdeling|milieu-analyse,periodegebonden|niet-periodegebonden,mondeling examen|peer-evaluatie,mondeling examen,werkstuk|peer-evaluatie

MABA,IM6MIL,1,2,I640063,7,Steven De Meester|Sophie Huysveld,milieuzorgsystemen|milieu-audit|emas|iso14001|life cycle assessment|labels|duurzaamheidsrapportering|milieueffectrapportering (mer)|duurzame productiesystemen|omgevingsvergunning,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,mondeling examen|verslag

MABA,IM6MIL,1,J,I640026,21,,masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|werkstuk|gedragsevaluatie op de werkvloer|verslag

MABA,IM7BCH,1,1,I700163,6,Kris Audenaert|Maarten Ameye|Yves Briers|Philippe De Groote,multispectraal analyse|omics technieken|proefopzet|big data|flow cytometrie|phylogenie|histochemie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|verslag

MABA,IM7BCH,1,1,I700164,3,Leen De Gelder,biochemische technologie|bioreactoren|opzuiveringstechnieken,periodegebonden,schriftelijk examen,schriftelijk examen,participatie

MABA,IM7BCH,1,1,I700165,5,Yves Briers,biochemie|enzymologie|biokatalyse|industrieel proces,niet-periodegebonden,,,mondeling examen|participatie|peer-evaluatie|verslag

MABA,IM7BCH,1,1,I700181,3,Mia Eeckhout|Sergei Gusev|Pieter Vermeir,industriële meettechnieken|sensoren|procescontrole|biosensoren chromatografie|massa spectrometrie|monstervoorbereiding,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BCH,1,1,I700241,4,Jessika De Clippeleer|David Laureys,technologie van mouterij en brouwerij,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|gedragsevaluatie op de werkvloer|verslag

MABA,IM7BCH,1,2,I700166,3,Yves Briers,biokatalyse|fermentatie|bio-gebaseerde producten|bio-economy|waardeketens|innovatief denken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|peer-evaluatie|verslag

MABA,IM7BCH,1,2,I700168,4,Leen De Gelder,milieubiotechnologie|milieumicrobiologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag

MABA,IM7BCH,1,2,I700242,4,Philippe De Groote,gentechnologie|bedrijfspraktijken|biotechnologie,periodegebonden,schriftelijk examen,schriftelijk examen,participatie

MABA,IM7BCH,1,J,I700243,3,Leen De Gelder,life sciences industrie|ingenieur in het werkveld|internationale dimensie,niet-periodegebonden,,,portfolio|participatie|verslag

MABA,IM7BCH,1,J,I700244,20,Leen De Gelder,wetenschappelijke onderzoeksmethoden|wetenschappelijke literatuur|scriptie.,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|gedragsevaluatie op de werkvloer

MABA,IM7BWLPD,1,1,I700063,5,Veerle Fievez,voeding|veeteelt|dierenfysiologie|melkvee|voederevaluatiesystemen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met meerkeuzevragen|openboekexamen|participatie|werkstuk|peer-evaluatie

MABA,IM7BWLPD,1,1,I700065,3,Joachim Schouteten,management|managementvaardigheden|business case,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BWLPD,1,1,I700067,3,Dirk Fremaut,voeding|varkens|toevoegmiddelen|rantsoenen,periodegebonden,mondeling examen,mondeling examen,

MABA,IM7BWLPD,1,1,I700171,4,Geert Haesaert,landbouw – gewaskennis – teelttechniek,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,schriftelijk examen|verslag

MABA,IM7BWLPD,1,1,I700173,4,Dirk Fremaut,varkensteelt|bedrijfsbeheer en productiecontrole,periodegebonden,mondeling examen|verslag,mondeling examen|verslag,

MABA,IM7BWLPD,1,2,I700049,3,Miel Hostens,- rundveeteelt - vlees en melk - bedrijfsbeheer en productiecontrole - dierenwelzijn en - gezondheid - sensortechnologie,periodegebonden,schriftelijk examen|verslag,schriftelijk examen|verslag,

MABA,IM7BWLPD,1,J,I700180,4,Frank Nevens,landbouwbedrijf - bedrijfseconomische boekhouding - nutriëntenbalansen - teeltsystemen en gewasrottaties - biodiversiteit - milieuwetgevingen - kengetallen dierlijke en plantaardige productie - bedrijfsoptimalisatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie

MABA,IM7BWLTB,1,1,I700065,3,Joachim Schouteten,management|managementvaardigheden|business case,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BWLTB,1,1,I700070,4,Marie-Christine Van Labeke,taxonomie| morfologie van planten|sierplantenteelt|openbaar groen|bedrijfsystemen,periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen,mondeling examen|verslag

MABA,IM7BWLTB,1,1,I700073,6,Marie-Christine Van Labeke,tuinbouw - hormonale regeling - plantenteelt - fysiologie van vasculaire planten|ontwikkeling,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag

MABA,IM7BWLTB,1,1,I700076,4,Filip Debersaques,nutriëntenbeheer,periodegebonden,schriftelijk examen met open vragen|verslag,schriftelijk examen met open vragen|verslag,

MABA,IM7BWLTB,1,1,I700175,4,Geert Haesaert,gewasbeschermingsmiddelen|biologische-|fysische|fysiologische en ecologische bestrijdingstechnieken|resistetie|geïntegreerde gewasbescherming,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|verslag

MABA,IM7BWLTB,1,2,I700174,3,Geert Haesaert,landbouw|genetica|selectiesystemen en -methoden|bloemmorfologie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag

MABA,IM7BWLTL,1,1,I700063,5,Veerle Fievez,voeding|veeteelt|dierenfysiologie|melkvee|voederevaluatiesystemen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met meerkeuzevragen|openboekexamen|participatie|werkstuk|peer-evaluatie

MABA,IM7BWLTL,1,1,I700065,3,Joachim Schouteten,management|managementvaardigheden|business case,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BWLTL,1,1,I700077,3,Patrick Van Damme,plantenteeltsystemen - tropen - subtropen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk

MABA,IM7BWLTL,1,1,I700079,3,Geert Baert,tropische bodems|classificatie|fysische en chemische karakterisatie|bodembeheer,periodegebonden,mondeling examen,mondeling examen,

MABA,IM7BWLTL,1,1,I700171,4,Geert Haesaert,landbouw – gewaskennis – teelttechniek,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,schriftelijk examen|verslag

MABA,IM7BWLTL,1,1,I700173,4,Dirk Fremaut,varkensteelt|bedrijfsbeheer en productiecontrole,periodegebonden,mondeling examen|verslag,mondeling examen|verslag,

MABA,IM7BWLTL,1,1,I700175,4,Geert Haesaert,gewasbeschermingsmiddelen|biologische-|fysische|fysiologische en ecologische bestrijdingstechnieken|resistetie|geïntegreerde gewasbescherming,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|verslag

MABA,IM7BWLTL,1,2,I700049,3,Miel Hostens,- rundveeteelt - vlees en melk - bedrijfsbeheer en productiecontrole - dierenwelzijn en - gezondheid - sensortechnologie,periodegebonden,schriftelijk examen|verslag,schriftelijk examen|verslag,

MABA,IM7BWLTL,1,2,I700156,3,Geert Haesaert|Stefaan Werbrouck,"vollegrondsgroenten - aardappel - teelttechniek,",periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,schriftelijk examen|verslag

MABA,IM7BWLTL,1,2,I700174,3,Geert Haesaert,landbouw|genetica|selectiesystemen en -methoden|bloemmorfologie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag

MABA,IM7BWV,1,1,I700065,3,Joachim Schouteten,management|managementvaardigheden|business case,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BWV,1,1,I700082,4,Kathy Messens,enzymen|enzymkinetiek|enzyminhibitoren en -activatoren|biokatalyse|productie en toepassing van enzymen|enzymatische en biochemische analysetechnieken,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

MABA,IM7BWV,1,1,I700083,6,Ingrid De Leyn,levensmiddelentechnologie|tarwe|bakwaarde|broodverbeteraars|biscuiterie|deegwaren|ontbijtgranen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|verslag

MABA,IM7BWV,1,1,I700157,4,Kathy Messens,analysetechnieken voor dna|rna en proteïnen|pcr en pcr afgeleide technieken|kwaliteitsaspecten|kwantitatieve moleculaire technieken|moleculaire merkers|genetische analysetechnieken|ggo's|pathogenen,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

MABA,IM7BWV,1,1,I700181,3,Mia Eeckhout|Sergei Gusev|Pieter Vermeir,industriële meettechnieken|sensoren|procescontrole|biosensoren chromatografie|massa spectrometrie|monstervoorbereiding,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IM7BWV,1,1,I700245,5,Liesbeth Jacxsens,gevarenidentificatie|gevarenanalyse|risicoevaluatie|risicomanagement|kritische punten|voedselveiligheid,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|gedragsevaluatie op de werkvloer

MABA,IM7BWV,1,2,I700087,3,Ingrid De Leyn|Joachim Schouteten|Filip Van Bockstaele,reologie|textuur|sensoriek|levensmiddelenstructuur|viscositeit|elasticiteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,verslag

MABA,IM7BWV,1,2,I700158,6,Tony Ruyssen,melk|consumptiemelk|melkderivaten|gefermenteerde zuivelproducten|melkdesserten,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|werkstuk|vaardigheidstest|peer-evaluatie|verslag

MABA,IM7BWV,1,J,I700246,20,Mia Eeckhout,wetenschappelijke onderzoeksmethoden|wetenschappelijke literatuur|scriptie.,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|gedragsevaluatie op de werkvloer

MABA,IMAQUA,1,1,I001084,3,Frank Devlieghere|Lotta Kuuliala,"fish technology|fish processing, fish quality|spoilage|safety|preservation",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

MABA,IMAQUA,1,1,I002504,3,Wout Van Echelpoel,zoetwater|gemeenschappen|ecologische processen|exploitatie|verstoring|bescherming|rivieren|meren|poelen|wetlands,periodegebonden,schriftelijk examen,schriftelijk examen,

MABA,IMAQUA,1,1,I002535,3,Colin Janssen,marine biotic and abiotic processes|marine ecosystems|blue growth|ocean threats,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie

MABA,IMAQUA,1,1,I002756,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

MABA,IMAQUA,1,1,I002787,4,Dominique Adriaens,fish biology (cartilaginous and bony fishes)|anatomy|growth|reproduction|ontogeny|adaptation|systematics|evolution,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,schriftelijk examen met open vragen|mondeling examen|vaardigheidstest,schriftelijk examen met open vragen|vaardigheidstest

MABA,IMAQUA,1,1,I002788,6,Nancy Nevejan,trout|carp|tilapia|eel|catfish|polyculture|rizi-pisciculture|integrated fish culture|feeding level|productivity|specific growth rate|food conversion rate|recirculation system|cage culture|oxygenation|exploitation plan|artifical reproduction.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

